product_code,source_prefix,current_brand,corrected_brand,product_name,confidence,basis,note
cultbeauty_0a82ccddda6045,cultbeauty,Medik8,innisfree,INNISFREE Green Tea Enzyme Vitamin C Brightening Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_4d1b009df3950d,cultbeauty,PATRICK TA,innisfree,INNISFREE Green Tea Ceramide Milk 160ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_58aa7daeab073b,cultbeauty,PATRICK TA,innisfree,INNISFREE Vitamin C Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
cultbeauty_6f6a534779302b,cultbeauty,Thank You Farmer,innisfree,INNISFREE Cherry Blossom Glow Jelly Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
dermstore_1dd3eeb42a883b,dermstore,SkinCeuticals,Allies of Skin,Allies of Skin Tranexamic & Arbutin Advanced Brightening Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_defc403e021cf2,lookfantastic,Aesop,111SKIN,111SKIN Celestial Black Diamond Brightening Essence 100ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_b2b8c9509cae7f,lookfantastic,Augustinus Bader,111SKIN,111SKIN Hyaluronic Acid Aqua Booster 20ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_c7b7e9eaf6ecd9,lookfantastic,Bioderma,111SKIN,111SKIN Repair Day Cream NAC Y2 50ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_5021b398846899,lookfantastic,Carolina Herrera,111SKIN,111SKIN Cryo Revitalising Moisturiser 50ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_060e5de0c01109,lookfantastic,Dr Dennis Gross,111SKIN,111SKIN Repair Serum NAC Y2 15ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_d11dd5623beb2a,lookfantastic,ESPA,111SKIN,111SKIN Rose Gold Radiance Booster Serum 20ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_504f48bcfabbe6,lookfantastic,ICONIC London,111SKIN,111SKIN Repair Night Cream 50ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_1671a6ef0ec6bf,lookfantastic,Medik8,111SKIN,111SKIN Antioxidant Essence 100ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_77b3bd53b51472,lookfantastic,Medik8,111SKIN,111SKIN Black Diamond Cream 50ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_0f7e775a2c5beb,lookfantastic,Medik8,111SKIN,111SKIN Black Diamond Vitamin-C Booster Serum 20ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_1cd63f19a5c3ba,lookfantastic,Medik8,111SKIN,111SKIN Vitamin C Brightening Booster 20ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_51dcafc3669411,lookfantastic,NARS,111SKIN,111SKIN Y Theorem Repair Light Serum NAC Y2 (30ml),0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_bab2a3373bf3af,lookfantastic,Perricone MD,111SKIN,111SKIN Repair Day Cream - Light 50ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_f6801d42f8ddb3,lookfantastic,SkinCeuticals,111SKIN,111SKIN The Firming Concentrate Serum 7 x 2ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_73f5cf71d5856e,lookfantastic,Beauty Of Joseon,ANUA,Anua Rice 70 Glow Milky Toner 250ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_50c657c83b49c9,lookfantastic,Beauty of Joseon,ANUA,Anua Azelaic Acid 10 Hyaluron Redness Soothing Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c29ff14a0e5b18,lookfantastic,Beauty of Joseon,ANUA,Anua Heartleaf 77% Soothing Toner 250ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ef9477ecf3c7b7,lookfantastic,Beauty of Joseon,ANUA,Anua Niacinamide 10% + TXA 4% Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_323548de0d1a18,lookfantastic,Beauty of Joseon,ANUA,Anua PDRN Hyaluronic Acid 100 Moisturising Cream 60ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4dbc2543395f35,lookfantastic,Beauty of Joseon,AXIS-Y,Axis-Y Daily Purifying Treatment Toner 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_48986f50c9eeec,lookfantastic,La Roche-Posay,AXIS-Y,Axis-Y Panthenol 10 Skin Smoothing Shield Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7703e270c42c81,lookfantastic,PURITO,AXIS-Y,Axis-Y Artichoke Intensive Skin Barrier Ampoule 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_21e2b6a3307172,lookfantastic,Bobbi Brown,Algenist,ALGENIST Green Microalgae Retinol + Regenerating Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9851503e0aabdf,lookfantastic,NARS,Algenist,ALGENIST Genius Ultimate Anti-Ageing Vitamin C+ Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ba025baaf75193,lookfantastic,Armani,Allies of Skin,Allies of Skin Beta Glucan & Resveratrol Advanced Hydrating Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fd682828dc82c2,lookfantastic,brushworks,Allies of Skin,Allies of Skin Multi Peptides & Growth Factors Advanced Lifting Serum 7ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e2ead4197f89eb,lookfantastic,lookfantastic Beauty Box,Allies of Skin,Allies of Skin Azelaic and Kojic Advanced Clarifying Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_abfc2e6b65400d,lookfantastic,lookfantastic Beauty Box,Allies of Skin,Allies of Skin Copper Tripeptide & Ectoin Advanced Repair Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_843e03753a9b4f,lookfantastic,lookfantastic Beauty Box,Allies of Skin,Allies of Skin Multi Peptides & Growth Factors Advanced Lifting Serum 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a497ca7e9baa4c,lookfantastic,Medik8,Alpha-H,Alpha-H Liquid Gold Midnight Reboot Serum 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a91e67e4b1b7c5,lookfantastic,Pai,Alpha-H,Alpha-H Golden Haze Face Oil 25ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2512c73be7bc81,lookfantastic,The Ordinary,Antipodes,Antipodes Glow Vitamin C Brightening Serum 10ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_de919f35e88bfb,lookfantastic,Armani,Aromatherapy Associates,Aromatherapy Associates De-Stress Mind Mood Mist 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fad3be5430c860,lookfantastic,Bobbi Brown,Augustinus Bader,Augustinus Bader The Cream 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1b8c97f8a9cb0e,lookfantastic,ESPA,Augustinus Bader,Augustinus Bader The Face Oil 10ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8d570555709078,lookfantastic,Embryolisse,Augustinus Bader,Augustinus Bader The Ultimate Soothing Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_45f7d6699f23c8,lookfantastic,Sarah Chapman,Augustinus Bader,Augustinus Bader The Face Oil 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ca35b0468b41d6,lookfantastic,The Ordinary,Augustinus Bader,Augustinus Bader The Vitamin C Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d1bd34d0f8f443,lookfantastic,Tom Ford,Augustinus Bader,Augustinus Bader The Rich Cream 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9de4212bc112b1,lookfantastic,Dr Dennis Gross,Avant Skincare,Avant Skincare Damascan Rose Petals Revitalising Facial Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_de90e5773a9955,lookfantastic,Dr Dennis Gross,Avant Skincare,Avant Skincare Limited Edition Advanced Bio Radiance Invigorating Concentrate Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d462d191eb704a,lookfantastic,NARS,Avant Skincare,Avant Skincare Pro-Intense Hyaluronic Acid Illuminating Day Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e8a7211b1b5100,lookfantastic,lookfantastic Beauty Box,Avant Skincare,Avant Skincare Limited Edition Advanced Bio Restorative Superfood Facial Oil 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ff359f3f8ef3ea,lookfantastic,lookfantastic Beauty Box,Avant Skincare,Avant Skincare Sublime Peony and White Caviar Illuminating Pearls Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5bb00f825ec34a,lookfantastic,Armani,Aveeno,Aveeno Daily Moisturising Lotion Cocoa Vanilla 300ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2fdb4158834f43,lookfantastic,Cetaphil,Aveeno,Aveeno Face Calm and Restore Triple Oat Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e146f0bbcbc4be,lookfantastic,La Roche-Posay,Aveeno,Aveeno Calm + Restore Oat Rich Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4cc96a997a15f1,lookfantastic,La Roche-Posay,Avène,"Avène Les Essentiels Rich Revitalizing Nourishing Cream for Dry, Sensitive Skin 50ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f80ef68f23c6da,lookfantastic,La Roche-Posay,Avène,Avène Soothing Toning Lotion 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b374c1ad3cb0a5,lookfantastic,La Roche-Posay,Avène,Avène Ultra Fluid Oil Control SPF50+ for Oily to combination skin 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0f9628c9556b00,lookfantastic,The Ordinary,BEAUTYPRO,BEAUTYPRO Vitamin C Brightening Daily Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2a901dba635052,lookfantastic,Bobbi Brown,BIOEFFECT,BIOEFFECT Icelandic Water Mist 70ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_18f8149d97ec66,lookfantastic,L'Oréal Paris,Beauty Works,Beauty Works Argan Serum 90ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4a1f026d7fcea3,lookfantastic,Beauty of Joseon,Biodance,Biodance Hydro Cera-nol Ampoule 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bacbed6416beb8,lookfantastic,Beauty of Joseon,Biodance,Biodance Radiant Vita Niacinamide Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b35dbc8dd0c497,lookfantastic,Medicube,Biodance,Biodance Collagen Gel Toner Pads (60 Pads),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_64cf998c30c0e4,lookfantastic,Medicube,Biodance,Biodance Pore Perfecting Collagen Peptide Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c798ba6c60dd9e,lookfantastic,Medicube,Biodance,Biodance Refreshing Sea Kelp Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_dbba3952021cf7,lookfantastic,Medicube,Biodance,Biodance Vita Niacinamide Gel Toner Pads (60 Pads),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_190886f7677c1d,lookfantastic,Perricone MD,Biodance,Biodance Cera-nol Gel Toner Pads (60 Pads),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a4553d21bc0c41,lookfantastic,The INKEY List,Biodance,Biodance Hydro Cera-Nol Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2c5c4567cd4ecd,lookfantastic,Eucerin,Bioderma,Bioderma Hydrabio Cream Rich 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8e6fc12361721a,lookfantastic,Eucerin,Bioderma,Bioderma Hydrabio Light Cream 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_db110af34e536d,lookfantastic,La Roche-Posay,Bioderma,Bioderma Sébium Pore Refining Cream Combination to Oily Skin 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3ac62c5736ed4f,lookfantastic,La Roche-Posay,Bioderma,Bioderma XDefense Ultra Fluid SPF50+| Suncare and Urban Protection 40ml (Various Shades) Shade 02,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_62bb7beb131fc0,lookfantastic,The Ordinary,Bioderma,Bioderma XDefense Ultra Fluid SPF50+ Invisible | Suncare and Urban Protection 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a810383b66752d,lookfantastic,Vichy,Bioderma,Bioderma Hydrabio Hyalu+ Plumping Hydrating Serum with Hyaluronic Acid for Dehydrated Skin 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9ad86f9aeea99c,lookfantastic,Armani,By Terry,By Terry Hyaluronic Global Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_aeb1dcbec6621f,lookfantastic,IT Cosmetics,By Terry,By Terry Brightening CC Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7813164399831b,lookfantastic,NARS,CLINIQUE,Clinique Moisture Surge SPF25 Sheertint Hydrator 40ml (Various Shades) Very Light,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_40ac174ba035e0,lookfantastic,Gatineau,COOLA,COOLA Sunless Tan Face Serum 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b3060d95f178e1,lookfantastic,Piz Buin,COOLA,COOLA Radical Recovery After Sun Lotion 148ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2fc14f151fef91,lookfantastic,Tan-Luxe,COOLA,COOLA Sunless Tan Dry Oil Mist 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
