ingredient_id,name_ko,name_en,product_row_count,product_count,current_effect_ids,current_risk_types,cosing_match_status,cosing_inci_name,cosing_functions,cosing_restrictions,cosing_sccs_opinion_count,effect_signal_ids,effect_signal_basis,role_effect_candidate,role_formulation,role_risk_review,role_general_other,role_unresolved,research_priority,classification_status,classification_note,source_url,source_fetched_on
pha,PHA,Polyhydroxy Acids,1801,1801,effect_calming|effect_exfoliation|effect_moisture_barrier|effect_wrinkle,,not_matched,,,,0,effect_calming|effect_exfoliation|effect_moisture_barrier|effect_wrinkle,effect_calming:current_runtime|effect_exfoliation:current_runtime|effect_moisture_barrier:current_runtime|effect_wrinkle:current_runtime,Y,N,N,N,N,current_runtime,existing_runtime,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,,
prunus_amygdalus_dulcis_sweet_almond_oil,스위트아몬드오일,Prunus Amygdalus Dulcis (Sweet Almond) Oil,1788,1788,,,official_name_variant,PRUNUS AMYGDALUS DULCIS OIL,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
alanine,알라닌,Alanine,1784,1784,,,exact_name,ALANINE,ANTISTATIC|FRAGRANCE|HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
cellulose_gum,셀룰로오스검,Cellulose Gum,1762,1753,,,exact_name,CELLULOSE GUM,BINDING|EMULSION STABILISING|FILM FORMING|FRAGRANCE|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
jojoba_esters,호호바에스터,Jojoba Esters,1743,1743,,,exact_name,JOJOBA ESTERS,MOISTURISING|SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT|SOOTHING,,0,effect_calming|effect_moisture_barrier,effect_calming:high:SOOTHING|effect_moisture_barrier:high:MOISTURISING,Y,N,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polysilicone_11,폴리실리콘-11,Polysilicone-11,1732,1732,,,exact_name,POLYSILICONE-11,FILM FORMING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
isohexadecane,아이소헥사데칸,Isohexadecane,1711,1711,,,exact_name,ISOHEXADECANE,SKIN CONDITIONING - EMOLLIENT|SOLVENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
lavandula_angustifolia_lavender_oil,라벤더오일,Lavandula Angustifolia (Lavender) Oil,1710,1710,,,official_name_variant,LAVANDULA ANGUSTIFOLIA OIL,FRAGRANCE|TONIC,III/360,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
amodimethicone,아모다이메티콘,Amodimethicone,1682,1682,,,exact_name,AMODIMETHICONE,ANTISTATIC|HAIR CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
centella_asiatica,센텔라/병풀,Centella Asiatica Extracts,1681,1681,effect_calming|effect_moisture_barrier|effect_wrinkle,,not_matched,,,,0,effect_calming|effect_moisture_barrier|effect_wrinkle,effect_calming:current_runtime|effect_moisture_barrier:current_runtime|effect_wrinkle:current_runtime,Y,N,N,N,N,current_runtime,existing_runtime,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,,
dicaprylyl_carbonate,다이카프릴릴카보네이트,Dicaprylyl Carbonate,1678,1678,,,exact_name,DICAPRYLYL CARBONATE,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
aspartic_acid,아스파틱애씨드,Aspartic Acid,1670,1670,,,exact_name,ASPARTIC ACID,ANTISTATIC|FRAGRANCE|HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
cetyl_ethylhexanoate,세틸에틸헥사노에이트,Cetyl Ethylhexanoate,1663,1651,,,exact_name,CETYL ETHYLHEXANOATE,SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polyglyceryl_2_triisostearate,폴리글리세릴-2트라이아이소스테아레이트,Polyglyceryl-2 Triisostearate,1653,1650,,,exact_name,POLYGLYCERYL-2 TRIISOSTEARATE,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
phenylalanine,페닐알라닌,Phenylalanine,1634,1634,,,exact_name,PHENYLALANINE,FRAGRANCE|HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
iron_oxide_red,적색산화철,Iron Oxide Red,1633,1633,,,not_matched,,,,0,,,N,N,N,Y,Y,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,,
sorbitan_sesquioleate,솔비탄세스퀴올리에이트,Sorbitan Sesquioleate,1626,1624,,,exact_name,SORBITAN SESQUIOLEATE,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
ricinus_communis_castor_seed_oil,피마자씨오일,Ricinus Communis (Castor) Seed Oil,1619,1619,,,official_name_variant,RICINUS COMMUNIS SEED OIL,FRAGRANCE|PERFUMING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
asiaticoside,아시아티코사이드,Asiaticoside,1602,1602,,,exact_name,ASIATICOSIDE,ANTIOXIDANT|PERFUMING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
disodium_stearoyl_glutamate,다이소듐스테아로일글루타메이트,Disodium Stearoyl Glutamate,1601,1601,,,exact_name,DISODIUM STEAROYL GLUTAMATE,CLEANSING|HAIR CONDITIONING|SKIN CONDITIONING|SURFACTANT - CLEANSING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
menthol,멘톨,Menthol,1596,1596,,,exact_name,MENTHOL,DENATURANT|FRAGRANCE|REFRESHING|SOOTHING,III/338,0,effect_calming,effect_calming:high:SOOTHING,Y,Y,Y,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polyquaternium_7,폴리쿼터늄-7,Polyquaternium-7,1589,1589,,,exact_name,POLYQUATERNIUM-7,ANTISTATIC|FILM FORMING,III/66,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
histidine,히스티딘,Histidine,1585,1585,,,exact_name,HISTIDINE,ANTISTATIC|HUMECTANT|SKIN CONDITIONING,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,Y,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polyacrylate_crosspolymer_6,폴리아크릴레이트크로스폴리머-6,Polyacrylate Crosspolymer-6,1583,1582,,,exact_name,POLYACRYLATE CROSSPOLYMER-6,EMULSION STABILISING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polyglyceryl_4_isostearate,폴리글리세릴-4아이소스테아레이트,Polyglyceryl-4 Isostearate,1582,1582,,,exact_name,POLYGLYCERYL-4 ISOSTEARATE,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
valine,발린,Valine,1579,1579,,,exact_name,VALINE,ANTISTATIC|FRAGRANCE|HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
linalyl_acetate,리날릴아세테이트,Linalyl Acetate,1556,1556,,,exact_name,LINALYL ACETATE,FRAGRANCE,III/337,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
glycine_soja_soybean_oil,돌콩오일,Glycine Soja (Soybean) Oil,1553,1553,,,official_name_variant,GLYCINE SOJA OIL,PERFUMING|SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
cyclohexasiloxane,사이클로헥사실록세인,Cyclohexasiloxane,1549,1546,,,exact_name,CYCLOHEXASILOXANE,HAIR CONDITIONING|SKIN CONDITIONING - EMOLLIENT|SOLVENT,"Restricted under COMMISSION REGULATION (EU) 2024/1328.
1. Shall not be placed on the market
(a) as a substance on its own;
(b) as a constituent of other substances; or
(c) in mixtures; in a concentration equal to or greater than 0,1 % by weight of the respective substance after 6 June 2026. 
[...] 
3. By way of derogation: 
(a) for D4 and D5 in wash-off cosmetic products, paragraph 1, point (c), shall apply after 31 January 2020. For the purposes of this point, “wash-off cosmetic products” means cosmetic products as defined in Article 2(1), point (a), of Regulation (EC) No 1223/2009 of the European Parliament and of the Council (*1) that, under normal conditions of use, are washed off with water after application;
(b) for all cosmetic products other than the ones mentioned in paragraph 3(a), paragraph 1 shall apply after 6 June 2027.",0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,Y,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydrolyzed_collagen,하이드롤라이즈드콜라겐,Hydrolyzed Collagen,1544,1544,,,exact_name,HYDROLYZED COLLAGEN,ANTISTATIC|FILM FORMING|HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,Y,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
vinyl_dimethicone_methicone_silsesquioxane_crosspolymer,비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,1532,1529,,,exact_name,VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER,VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sucrose,수크로오스,Sucrose,1524,1520,,,exact_name,SUCROSE,HUMECTANT|SKIN CONDITIONING|SOOTHING,,0,effect_calming|effect_moisture_barrier,effect_calming:high:SOOTHING|effect_moisture_barrier:high:HUMECTANT,Y,N,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
ethylhexyl_methoxycinnamate,에칠헥실메톡시신나메이트,Ethylhexyl Methoxycinnamate,1521,1519,,,exact_name,ETHYLHEXYL METHOXYCINNAMATE,LIGHT STABILIZER|UV ABSORBER|UV FILTER,VI/12,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
potassium_cetyl_phosphate,포타슘세틸포스페이트,Potassium Cetyl Phosphate,1517,1517,,,exact_name,POTASSIUM CETYL PHOSPHATE,SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sorbitan_oleate,솔비탄올리에이트,Sorbitan Oleate,1507,1507,,,exact_name,SORBITAN OLEATE,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
glyceryl_stearate_se,글리세릴스테아레이트에스이,Glyceryl Stearate SE,1500,1500,,,exact_name,GLYCERYL STEARATE SE,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
methyl_methacrylate_crosspolymer,메틸메타크릴레이트크로스폴리머,Methyl Methacrylate Crosspolymer,1486,1479,,,exact_name,METHYL METHACRYLATE CROSSPOLYMER,FILM FORMING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
methyl_trimethicone,메틸트라이메티콘,Methyl Trimethicone,1482,1473,,,exact_name,METHYL TRIMETHICONE,HAIR CONDITIONING|SKIN CONDITIONING - MISCELLANEOUS|SOLVENT,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
butyloctyl_salicylate,부틸옥틸살리실레이트,Butyloctyl Salicylate,1477,1471,,,exact_name,BUTYLOCTYL SALICYLATE,HAIR CONDITIONING|SKIN CONDITIONING|SOLVENT,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
iron_oxide_yellow,황색산화철,Iron Oxide Yellow,1463,1463,,,not_matched,,,,0,,,N,N,N,Y,Y,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,,
citrus_aurantium_dulcis_orange_peel_oil,오렌지껍질오일,Citrus Aurantium Dulcis (Orange) Peel Oil,1461,1458,,,official_name_variant,CITRUS AURANTIUM DULCIS PEEL OIL,FRAGRANCE|SKIN CONDITIONING,III/351,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
bis_diglyceryl_polyacyladipate_2,비스-다이글리세릴폴리아실아디페이트-2,Bis-Diglyceryl Polyacyladipate-2,1452,1449,,,exact_name,BIS-DIGLYCERYL POLYACYLADIPATE-2,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
alcohol_denat,변성알코올,Alcohol Denat.,1444,1444,,,exact_name,ALCOHOL DENAT.,ANTIFOAMING|ANTIMICROBIAL|ASTRINGENT|FRAGRANCE|SOLVENT|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
aminomethyl_propanol,아미노메틸프로판올,Aminomethyl Propanol,1439,1439,,,exact_name,AMINOMETHYL PROPANOL,BUFFERING,III/61,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_hyaluronate_crosspolymer,소듐하이알루로네이트크로스폴리머,Sodium Hyaluronate Crosspolymer,1437,1437,,,exact_name,SODIUM HYALURONATE CROSSPOLYMER,HUMECTANT|SKIN CONDITIONING,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,N,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
isoleucine,아이소류신,Isoleucine,1424,1424,,,exact_name,ISOLEUCINE,ANTISTATIC|HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
