ingredient_rank,ingredient_id,source,source_role,searched_name,query,searched_at,cutoff_date,raw_count,retrieved_count,selected_count,pagination_complete,search_status,source_run_status,failure_reason,input_provenance,query_contract_status,rerun_required,review_status,runtime_score_change,manifest_version,manifest_sha256,ingredient_dictionary_sha256,outcome_dictionary_sha256,direction_dictionary_sha256,policy_version
175,dextrin,pubmed,bibliographic_primary,Dextrin,"(""Dextrin""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",2026-07-13T06:23:13Z,2026-07-13,56,56,not_applicable,true,success,success,,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
175,dextrin,europe_pmc,bibliographic_primary,Dextrin,"(TITLE_ABS:""Dextrin"") AND (TITLE_ABS:""skin"" OR TITLE_ABS:""topical"") AND NOT SRC:MED AND NOT SRC:PAT",2026-07-13T06:28:08+00:00,2026-07-13,3,3,not_applicable,true,success,success,,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
175,dextrin,crossref,metadata_discovery,Dextrin,"(""Dextrin"") skin topical",2026-07-13T06:28:13+00:00,2026-07-13,440553,50,not_applicable,false,success_protocol_capped,success_protocol_capped,Fresh v1.1 relevance-ranked retrieval cap reached; the declared search protocol completed but full source pagination was not attempted,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
175,dextrin,openalex,metadata_discovery,Dextrin,"(""Dextrin"") skin topical",2026-07-13T06:34:02+00:00,2026-07-13,0,0,not_applicable,not_applicable,access_unavailable,access_unavailable,Not attempted: source-level OpenAlex HTTP 429 access condition established by the first pending request in this run,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
175,dextrin,kci,regional_bibliographic,Dextrin,,not_recorded,not_recorded,unknown,unknown,not_applicable,not_applicable,not_attempted,provenance_incomplete,kci fresh v1.1 query-log row is missing,missing_fresh_v1_1_source_log,not_applicable_not_run,Y,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
175,dextrin,riss,regional_bibliographic,Dextrin,,not_recorded,not_recorded,unknown,unknown,not_applicable,not_applicable,not_attempted,provenance_incomplete,riss fresh v1.1 query-log row is missing,missing_fresh_v1_1_source_log,not_applicable_not_run,Y,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
177,polyglyceryl_4_isostearate,pubmed,bibliographic_primary,Polyglyceryl-4 Isostearate,"(""Polyglyceryl-4 Isostearate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",2026-07-13T06:23:14Z,2026-07-13,1,1,not_applicable,true,success,success,,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
177,polyglyceryl_4_isostearate,europe_pmc,bibliographic_primary,Polyglyceryl-4 Isostearate,"(TITLE_ABS:""Polyglyceryl-4 Isostearate"") AND (TITLE_ABS:""skin"" OR TITLE_ABS:""topical"") AND NOT SRC:MED AND NOT SRC:PAT",2026-07-13T06:28:09+00:00,2026-07-13,0,0,not_applicable,true,zero_results,success,,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
177,polyglyceryl_4_isostearate,crossref,metadata_discovery,Polyglyceryl-4 Isostearate,"(""Polyglyceryl-4 Isostearate"") skin topical",2026-07-13T06:28:14+00:00,2026-07-13,439602,50,not_applicable,false,success_protocol_capped,success_protocol_capped,Fresh v1.1 relevance-ranked retrieval cap reached; the declared search protocol completed but full source pagination was not attempted,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
177,polyglyceryl_4_isostearate,openalex,metadata_discovery,Polyglyceryl-4 Isostearate,"(""Polyglyceryl-4 Isostearate"") skin topical",2026-07-13T06:34:02+00:00,2026-07-13,0,0,not_applicable,not_applicable,access_unavailable,access_unavailable,Not attempted: source-level OpenAlex HTTP 429 access condition established by the first pending request in this run,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
177,polyglyceryl_4_isostearate,kci,regional_bibliographic,Polyglyceryl-4 Isostearate,,not_recorded,not_recorded,unknown,unknown,not_applicable,not_applicable,not_attempted,provenance_incomplete,kci fresh v1.1 query-log row is missing,missing_fresh_v1_1_source_log,not_applicable_not_run,Y,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
177,polyglyceryl_4_isostearate,riss,regional_bibliographic,Polyglyceryl-4 Isostearate,,not_recorded,not_recorded,unknown,unknown,not_applicable,not_applicable,not_attempted,provenance_incomplete,riss fresh v1.1 query-log row is missing,missing_fresh_v1_1_source_log,not_applicable_not_run,Y,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
178,polysilicone_11,pubmed,bibliographic_primary,Polysilicone-11,"(""Polysilicone-11""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",2026-07-13T06:23:14Z,2026-07-13,1,1,not_applicable,true,success,success,,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
178,polysilicone_11,europe_pmc,bibliographic_primary,Polysilicone-11,"(TITLE_ABS:""Polysilicone-11"") AND (TITLE_ABS:""skin"" OR TITLE_ABS:""topical"") AND NOT SRC:MED AND NOT SRC:PAT",2026-07-13T06:28:10+00:00,2026-07-13,0,0,not_applicable,true,zero_results,success,,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
178,polysilicone_11,crossref,metadata_discovery,Polysilicone-11,"(""Polysilicone-11"") skin topical",2026-07-13T06:28:16+00:00,2026-07-13,6292365,50,not_applicable,false,success_protocol_capped,success_protocol_capped,Fresh v1.1 relevance-ranked retrieval cap reached; the declared search protocol completed but full source pagination was not attempted,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
178,polysilicone_11,openalex,metadata_discovery,Polysilicone-11,"(""Polysilicone-11"") skin topical",2026-07-13T06:34:02+00:00,2026-07-13,0,0,not_applicable,not_applicable,access_unavailable,access_unavailable,Not attempted: source-level OpenAlex HTTP 429 access condition established by the first pending request in this run,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
178,polysilicone_11,kci,regional_bibliographic,Polysilicone-11,,not_recorded,not_recorded,unknown,unknown,not_applicable,not_applicable,not_attempted,provenance_incomplete,kci fresh v1.1 query-log row is missing,missing_fresh_v1_1_source_log,not_applicable_not_run,Y,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
178,polysilicone_11,riss,regional_bibliographic,Polysilicone-11,,not_recorded,not_recorded,unknown,unknown,not_applicable,not_applicable,not_attempted,provenance_incomplete,riss fresh v1.1 query-log row is missing,missing_fresh_v1_1_source_log,not_applicable_not_run,Y,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
180,coco_glucoside,pubmed,bibliographic_primary,Coco-Glucoside,"(""Coco-Glucoside""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",2026-07-13T06:23:15Z,2026-07-13,8,8,not_applicable,true,success,success,,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
180,coco_glucoside,europe_pmc,bibliographic_primary,Coco-Glucoside,"(TITLE_ABS:""Coco-Glucoside"") AND (TITLE_ABS:""skin"" OR TITLE_ABS:""topical"") AND NOT SRC:MED AND NOT SRC:PAT",2026-07-13T06:28:10+00:00,2026-07-13,0,0,not_applicable,true,zero_results,success,,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
180,coco_glucoside,crossref,metadata_discovery,Coco-Glucoside,"(""Coco-Glucoside"") skin topical",2026-07-13T06:28:16+00:00,2026-07-13,454198,50,not_applicable,false,success_protocol_capped,success_protocol_capped,Fresh v1.1 relevance-ranked retrieval cap reached; the declared search protocol completed but full source pagination was not attempted,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
180,coco_glucoside,openalex,metadata_discovery,Coco-Glucoside,"(""Coco-Glucoside"") skin topical",2026-07-13T06:34:02+00:00,2026-07-13,0,0,not_applicable,not_applicable,access_unavailable,access_unavailable,Not attempted: source-level OpenAlex HTTP 429 access condition established by the first pending request in this run,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
180,coco_glucoside,kci,regional_bibliographic,Coco-Glucoside,,not_recorded,not_recorded,unknown,unknown,not_applicable,not_applicable,not_attempted,provenance_incomplete,kci fresh v1.1 query-log row is missing,missing_fresh_v1_1_source_log,not_applicable_not_run,Y,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
180,coco_glucoside,riss,regional_bibliographic,Coco-Glucoside,,not_recorded,not_recorded,unknown,unknown,not_applicable,not_applicable,not_attempted,provenance_incomplete,riss fresh v1.1 query-log row is missing,missing_fresh_v1_1_source_log,not_applicable_not_run,Y,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
181,threonine,pubmed,bibliographic_primary,Threonine,"(""Threonine""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",2026-07-13T06:23:16Z,2026-07-13,1985,100,not_applicable,false,success_protocol_capped,success_protocol_capped,Fresh v1.1 relevance-ranked retrieval cap reached; the declared search protocol completed but full source pagination was not attempted,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
181,threonine,europe_pmc,bibliographic_primary,Threonine,"(TITLE_ABS:""Threonine"") AND (TITLE_ABS:""skin"" OR TITLE_ABS:""topical"") AND NOT SRC:MED AND NOT SRC:PAT",2026-07-13T06:28:13+00:00,2026-07-13,36,36,not_applicable,true,success,success,,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
181,threonine,crossref,metadata_discovery,Threonine,"(""Threonine"") skin topical",2026-07-13T06:28:16+00:00,2026-07-13,448502,50,not_applicable,false,success_protocol_capped,success_protocol_capped,Fresh v1.1 relevance-ranked retrieval cap reached; the declared search protocol completed but full source pagination was not attempted,mwbl-ingredient-multisource-discovery-v1.1-fresh,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
