product_code,source_prefix,current_brand,product_name,suspected_brand,issue_type,recommended_action,confidence,note
lookfantastic_9851503e0aabdf,lookfantastic,NARS,ALGENIST Genius Ultimate Anti-Ageing Vitamin C+ Serum 30ml,Algenist,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ba025baaf75193,lookfantastic,Armani,Allies of Skin Beta Glucan & Resveratrol Advanced Hydrating Serum 30ml,Allies of Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fd682828dc82c2,lookfantastic,brushworks,Allies of Skin Multi Peptides & Growth Factors Advanced Lifting Serum 7ml,Allies of Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e2ead4197f89eb,lookfantastic,lookfantastic Beauty Box,Allies of Skin Azelaic and Kojic Advanced Clarifying Serum 30ml,Allies of Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_abfc2e6b65400d,lookfantastic,lookfantastic Beauty Box,Allies of Skin Copper Tripeptide & Ectoin Advanced Repair Serum 30ml,Allies of Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_843e03753a9b4f,lookfantastic,lookfantastic Beauty Box,Allies of Skin Multi Peptides & Growth Factors Advanced Lifting Serum 50ml,Allies of Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a497ca7e9baa4c,lookfantastic,Medik8,Alpha-H Liquid Gold Midnight Reboot Serum 50ml,Alpha-H,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a91e67e4b1b7c5,lookfantastic,Pai,Alpha-H Golden Haze Face Oil 25ml,Alpha-H,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2512c73be7bc81,lookfantastic,The Ordinary,Antipodes Glow Vitamin C Brightening Serum 10ml,Antipodes,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_de919f35e88bfb,lookfantastic,Armani,Aromatherapy Associates De-Stress Mind Mood Mist 100ml,Aromatherapy Associates,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fad3be5430c860,lookfantastic,Bobbi Brown,Augustinus Bader The Cream 15ml,Augustinus Bader,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1b8c97f8a9cb0e,lookfantastic,ESPA,Augustinus Bader The Face Oil 10ml,Augustinus Bader,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8d570555709078,lookfantastic,Embryolisse,Augustinus Bader The Ultimate Soothing Cream 50ml,Augustinus Bader,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_45f7d6699f23c8,lookfantastic,Sarah Chapman,Augustinus Bader The Face Oil 30ml,Augustinus Bader,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ca35b0468b41d6,lookfantastic,The Ordinary,Augustinus Bader The Vitamin C Serum 30ml,Augustinus Bader,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d1bd34d0f8f443,lookfantastic,Tom Ford,Augustinus Bader The Rich Cream 100ml,Augustinus Bader,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9de4212bc112b1,lookfantastic,Dr Dennis Gross,Avant Skincare Damascan Rose Petals Revitalising Facial Serum 30ml,Avant Skincare,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_de90e5773a9955,lookfantastic,Dr Dennis Gross,Avant Skincare Limited Edition Advanced Bio Radiance Invigorating Concentrate Serum 30ml,Avant Skincare,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d462d191eb704a,lookfantastic,NARS,Avant Skincare Pro-Intense Hyaluronic Acid Illuminating Day Cream 50ml,Avant Skincare,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e8a7211b1b5100,lookfantastic,lookfantastic Beauty Box,Avant Skincare Limited Edition Advanced Bio Restorative Superfood Facial Oil 30ml,Avant Skincare,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ff359f3f8ef3ea,lookfantastic,lookfantastic Beauty Box,Avant Skincare Sublime Peony and White Caviar Illuminating Pearls Serum 30ml,Avant Skincare,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5bb00f825ec34a,lookfantastic,Armani,Aveeno Daily Moisturising Lotion Cocoa Vanilla 300ml,Aveeno,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2fdb4158834f43,lookfantastic,Cetaphil,Aveeno Face Calm and Restore Triple Oat Serum 30ml,Aveeno,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e146f0bbcbc4be,lookfantastic,La Roche-Posay,Aveeno Calm + Restore Oat Rich Cream 50ml,Aveeno,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4cc96a997a15f1,lookfantastic,La Roche-Posay,"Avène Les Essentiels Rich Revitalizing Nourishing Cream for Dry, Sensitive Skin 50ml",Avène,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f80ef68f23c6da,lookfantastic,La Roche-Posay,Avène Soothing Toning Lotion 200ml,Avène,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b374c1ad3cb0a5,lookfantastic,La Roche-Posay,Avène Ultra Fluid Oil Control SPF50+ for Oily to combination skin 50ml,Avène,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0f9628c9556b00,lookfantastic,The Ordinary,BEAUTYPRO Vitamin C Brightening Daily Serum 30ml,BEAUTYPRO,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2a901dba635052,lookfantastic,Bobbi Brown,BIOEFFECT Icelandic Water Mist 70ml,BIOEFFECT,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_18f8149d97ec66,lookfantastic,L'Oréal Paris,Beauty Works Argan Serum 90ml,Beauty Works,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4a1f026d7fcea3,lookfantastic,Beauty of Joseon,Biodance Hydro Cera-nol Ampoule 50ml,Biodance,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bacbed6416beb8,lookfantastic,Beauty of Joseon,Biodance Radiant Vita Niacinamide Serum 30ml,Biodance,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b35dbc8dd0c497,lookfantastic,Medicube,Biodance Collagen Gel Toner Pads (60 Pads),Biodance,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_64cf998c30c0e4,lookfantastic,Medicube,Biodance Pore Perfecting Collagen Peptide Serum 30ml,Biodance,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c798ba6c60dd9e,lookfantastic,Medicube,Biodance Refreshing Sea Kelp Serum 30ml,Biodance,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_dbba3952021cf7,lookfantastic,Medicube,Biodance Vita Niacinamide Gel Toner Pads (60 Pads),Biodance,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_190886f7677c1d,lookfantastic,Perricone MD,Biodance Cera-nol Gel Toner Pads (60 Pads),Biodance,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a4553d21bc0c41,lookfantastic,The INKEY List,Biodance Hydro Cera-Nol Serum 30ml,Biodance,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2c5c4567cd4ecd,lookfantastic,Eucerin,Bioderma Hydrabio Cream Rich 40ml,Bioderma,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8e6fc12361721a,lookfantastic,Eucerin,Bioderma Hydrabio Light Cream 40ml,Bioderma,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_db110af34e536d,lookfantastic,La Roche-Posay,Bioderma Sébium Pore Refining Cream Combination to Oily Skin 30ml,Bioderma,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3ac62c5736ed4f,lookfantastic,La Roche-Posay,Bioderma XDefense Ultra Fluid SPF50+| Suncare and Urban Protection 40ml (Various Shades) Shade 02,Bioderma,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_62bb7beb131fc0,lookfantastic,The Ordinary,Bioderma XDefense Ultra Fluid SPF50+ Invisible | Suncare and Urban Protection 40ml,Bioderma,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a810383b66752d,lookfantastic,Vichy,Bioderma Hydrabio Hyalu+ Plumping Hydrating Serum with Hyaluronic Acid for Dehydrated Skin 30ml,Bioderma,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9ad86f9aeea99c,lookfantastic,Armani,By Terry Hyaluronic Global Serum 30ml,By Terry,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_aeb1dcbec6621f,lookfantastic,IT Cosmetics,By Terry Brightening CC Serum 30ml,By Terry,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7813164399831b,lookfantastic,NARS,Clinique Moisture Surge SPF25 Sheertint Hydrator 40ml (Various Shades) Very Light,CLINIQUE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_40ac174ba035e0,lookfantastic,Gatineau,COOLA Sunless Tan Face Serum 40ml,COOLA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b3060d95f178e1,lookfantastic,Piz Buin,COOLA Radical Recovery After Sun Lotion 148ml,COOLA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2fc14f151fef91,lookfantastic,Tan-Luxe,COOLA Sunless Tan Dry Oil Mist 100ml,COOLA,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ea672ed6873b56,lookfantastic,La Roche-Posay,COSRX The Ceramide Skin Barrier Moisturiser 80ml,COSRX,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8cd848298978be,lookfantastic,The Ordinary,COSRX The Ceramide Skin Barrier Moisturizing Mist 120ml,COSRX,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_002432a47aa6a2,lookfantastic,Avène,Caudalie Mini Grape Water Moisturising Face Mist 75ml,Caudalie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_af0d1e4214faa4,lookfantastic,BEAUTYPRO,Caudalie Gentle Buffing Cream 75ml,Caudalie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_098b9174348360,lookfantastic,Hello Sunday,Caudalie After-Sun Repairing Lotion 200ml,Caudalie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5d193592035ffa,lookfantastic,La Roche-Posay,Caudalie After-Sun Repairing Lotion 400ml,Caudalie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0160845a5e465a,lookfantastic,La Roche-Posay,Caudalie Very High Protection Cream SPF50+ 50ml,Caudalie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d0c74e8a82a86f,lookfantastic,La Roche-Posay,Caudalie Very High Protection Lightweight Cream SPF50+ 40ml,Caudalie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_57bf9aa0ed83ce,lookfantastic,Medik8,Caudalie Resveratrol Lift Retinol Alternative Firming Refillable Night Moisturiser 50ml,Caudalie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_dac3497b6b4021,lookfantastic,NARS,Caudalie Premier Cru Anti-Aging Cream Moisturiser Refill 50ml,Caudalie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1eebea321ecfec,lookfantastic,Ole Henriksen,Caudalie Vinoperfect Brightening Glycolic Refillable Night Cream 50ml,Caudalie,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a9fe29dba93c14,lookfantastic,La Roche-Posay,CeraVe Skin Renewing Retinol Serum 30ml,CeraVe,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_401d4be3602113,lookfantastic,The Ordinary,CeraVe Eye Repair Cream for Dark Circles & Puffiness 14 ml,CeraVe,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1d72a64ea06c7e,lookfantastic,The Ordinary,"CeraVe SA Smoothing Cream with Salicylic Acid for Dry, Rough & Bumpy Skin 340g",CeraVe,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_76f4d091729a65,lookfantastic,The Ordinary,CeraVe Smoothing Cream with Salicylic Acid for Rough and Bumpy Skin 177ml,CeraVe,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6fc85da194b1a9,lookfantastic,CeraVe,Cetaphil Moisturising Cream 450g,Cetaphil,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d7d4dad33c8f90,lookfantastic,CeraVe,Cetaphil Moisturising Lotion 473ml,Cetaphil,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_580f63bb48428c,lookfantastic,PURITO,Cetaphil Daily Hydrating Moisturiser 88ml,Cetaphil,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_605c8e9b691277,lookfantastic,The Ordinary,Chantecaille Rose de Mai Face Oil,Chantecaille,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b0cd56dd0e1d01,lookfantastic,Weleda,Christophe Robin Night Recovery Cream with White Lotus Flower 150ml,Christophe Robin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_540aa4fe84ebfe,lookfantastic,Aesop,Clé de Peau Beauté Protective Day Emulsion 125ml,Clé de Peau Beauté,brand_mismatch,fix_brand,0.95,product_name starts with a different known brand token
lookfantastic_7e7b05d373caaa,lookfantastic,Elizabeth Arden,Clé de Peau Beauté Brightening Serum Supreme 40ml,Clé de Peau Beauté,brand_mismatch,fix_brand,0.95,product_name starts with a different known brand token
lookfantastic_f827649ffa5d7f,lookfantastic,Embryolisse,Clé de Peau Beauté Hydro-Clarifying Essence Lotion 170ml,Clé de Peau Beauté,brand_mismatch,fix_brand,0.95,product_name starts with a different known brand token
lookfantastic_1658a34fa7eb59,lookfantastic,Estée Lauder,Clé de Peau Beauté Hydro-Softening Essence Lotion,Clé de Peau Beauté,brand_mismatch,fix_brand,0.95,product_name starts with a different known brand token
lookfantastic_0f2f7d109a5747,lookfantastic,GUERLAIN,Clé de Peau Beauté Advanced Protective Cream 50ml,Clé de Peau Beauté,brand_mismatch,fix_brand,0.95,product_name starts with a different known brand token
lookfantastic_ec38798434f04f,lookfantastic,Shiseido,Clé de Peau Beauté Advanced Protective Cream - 50ml Refill,Clé de Peau Beauté,brand_mismatch,fix_brand,0.95,product_name starts with a different known brand token
lookfantastic_3c2b5a92fb3000,lookfantastic,The Ordinary,Clé de Peau Beauté Advanced Intensive Night Cream - Refill,Clé de Peau Beauté,brand_mismatch,fix_brand,0.95,product_name starts with a different known brand token
lookfantastic_901a375043bcec,lookfantastic,The Ordinary,Clé de Peau Beauté Precious Gold Vitality Serum 119ml,Clé de Peau Beauté,brand_mismatch,fix_brand,0.95,product_name starts with a different known brand token
lookfantastic_af87f727e5ef4b,lookfantastic,Vichy,Clé de Peau Beauté Intensive Night Emulsion 125ml,Clé de Peau Beauté,brand_mismatch,fix_brand,0.95,product_name starts with a different known brand token
lookfantastic_42cb51127e4d6e,lookfantastic,The INKEY List,"Curél Moisture Facial Milk for Dry, Sensitive Skin 120ml",Curél,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_96a6be92e61469,lookfantastic,The INKEY List,"Curél Rejuvenating Day Cream for Dry, Sensitive Skin 40g",Curél,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
